ABBV;1;2;-0.20;-0.09
ABNB;1;1;5.51;3.38
ARCT;1;3;-0.24;-0.12
ARCT;1;3;-2.01;-1.01
BABA;1;1;-0.64;-0.28
BABA;1;1;4.79;2.05
BBBY;1;11;12.10;5.06
BBBY;1;10;-0.40;-0.17
BILI;1;2;3.20;1.35
BYND;1;2;-2.84;-1.16
BYND;1;2;0.06;0.02
BYND;1;2;3.22;1.29
CCL;1;12;-3.00;-1.25
CF;1;5;-2.30;-0.98
CLF;1;13;-3.25;-1.33
COTY;1;35;2.45;0.98
COTY;1;33;-2.97;-1.22
COTY;1;33;-0.66;-0.27
COTY;1;33;-2.97;-1.20
CTVA;1;5;-2.40;-1.07
DHI;1;3;-2.82;-1.34
DISCA;1;6;-1.08;-0.50
DKNG;1;4;-2.20;-1.02
DKNG;1;4;-4.12;-1.89
DKNG;1;4;0.92;0.42
DOCU;1;1;-2.65;-1.01
EQT;1;14;1.40;0.59
FSLR;1;2;-1.18;-0.57
FSLY;1;2;-2.90;-1.58
GM;1;4;-2.12;-1.04
GSKY;1;50;-5.00;-2.01
INTC;1;4;22.40;10.43
IVZ;1;12;-1.08;-0.46
JD;1;2;0.78;0.43
JWN;1;6;-0.12;-0.05
JWN;1;6;1.86;0.83
LITE;1;2;-1.72;-0.78
LTHM;1;11;-4.07;-1.68
LTHM;1;11;1.76;0.75
LYFT;1;4;-2.20;-1.08
M;1;19;1.71;0.69
MAC;1;20;-2.80;-1.16
MAC;1;19;0.00;0
MDRX;1;15;-1.35;-0.56
MOMO;1;15;5.85;2.47
MOMO;1;15;-1.80;-0.74
MRNA;1;2;0.90;0.36
NET;1;3;-0.51;-0.21
NFLX;1;1;2.72;0.54
NTLA;1;3;-0.81;-0.34
NTLA;1;3;-0.15;-0.06
NVTA;1;5;19.00;7.76
OSUR;1;19;-0.38;-0.16
OSUR;1;19;-2.66;-1.09
OXY;1;11;0.99;0.40
PBF;1;32;-5.44;-2.22
PBI;1;32;-0.96;-0.40
PDCO;1;7;-1.19;-0.50
PHM;1;5;-4.80;-2.20
PINS;1;3;-2.70;-1.17
PTON;1;1;8.53;5.38
PYPL;1;1;0.50;0.21
QDEL;1;1;-0.67;-0.33
RRC;1;27;4.32;1.74
RRC;1;27;1.89;0.77
RRC;1;26;-1.04;-0.42
SPCE;1;9;5.13;2.13
SPCE;1;9;-2.61;-1.05
SPCE;1;9;-2.61;-1.06
SPG;1;2;-0.78;-0.45
SPLK;1;1;-0.87;-0.51
SWBI;1;11;-1.43;-0.61
SWBI;1;11;-2.53;-1.07
SWKS;1;1;-1.47;-0.92
SWN;1;66;-5.28;-2.14
SWN;1;64;-1.28;-0.52
SWN;1;66;1.98;0.80
TSLA;1;1;-1.94;-0.23
TWLO;1;1;-9.87;-2.59
UBER;1;4;-0.20;-0.09
UPWK;1;5;1.80;0.84
W;1;1;19.13;6.75
YY;1;2;1.84;1.04
ZM;1;1;-3.73;-1.04
ZM;1;1;9.29;2.57
ZM;1;1;-2.73;-0.72
ZS;1;1;-1.32;-0.62
ZYXI;1;17;3.91;1.57
