AA;1;10;-3.80;-1.58
AA;1;10;-3.00;-1.26
AAL;1;15;-2.55;-1.05
AKAM;1;2;0.28;0.13
ARCT;1;3;-4.08;-2.08
ATUS;1;6;3.06;1.40
BAC;1;7;-0.28;-0.12
BBBY;1;9;-2.34;-0.99
BIDU;1;1;1.84;0.75
BIDU;1;1;-4.28;-1.69
BMRN;1;2;-0.02;-0.01
CLF;1;14;-0.14;-0.06
CLF;1;14;1.54;0.63
CNK;1;12;-0.60;-0.25
COP;1;5;-1.80;-0.79
CREE;1;2;-1.26;-0.52
CTXS;1;1;2.04;1.52
CVET;1;3;-0.69;-0.63
CVET;1;6;-1.44;-0.66
DHI;1;3;-3.03;-1.42
DISCA;1;6;-2.82;-1.29
DOCU;1;1;3.30;1.30
EA;1;1;-0.39;-0.28
EDIT;1;3;-4.17;-1.85
ENPH;1;1;0.57;0.28
ENTG;1;2;0.40;0.18
ETSY;1;1;6.13;2.92
EVH;1;13;-1.30;-0.54
EXAS;1;1;-0.67;-0.45
FATE;1;2;-2.38;-1.02
FCX;1;8;-2.48;-0.99
FCX;1;7;-0.98;-0.44
FRHC;1;4;2.08;0.99
FSLY;1;2;1.02;0.56
FSLY;1;2;3.04;1.61
GILD;1;3;3.12;1.57
GM;1;4;6.08;2.95
GM;1;4;-0.28;-0.13
GPS;1;11;-1.21;-0.49
GS;1;1;1.11;0.36
HFC;1;8;-1.76;-0.76
HFC;1;8;-0.96;-0.40
HTHT;1;5;4.45;1.90
IIVI;1;2;-2.12;-1.15
KLAC;1;1;-1.21;-0.39
LB;1;5;-2.60;-1.13
LVS;1;4;4.52;2.12
LYFT;1;5;-1.60;-0.65
LYV;1;3;7.35;3.30
MAC;1;17;6.46;2.64
MLCO;1;14;-3.64;-1.56
MLCO;1;15;0.45;0.18
MOMO;1;16;6.88;2.83
MPC;1;5;0.80;0.36
MRNA;1;1;-0.64;-0.51
MRO;1;29;0.00;0
MU;1;3;0.30;0.12
MUR;1;16;2.56;1.04
MYGN;1;9;-0.90;-0.36
NET;1;3;-0.51;-0.21
NTLA;1;2;-0.46;-0.27
NVTA;1;4;4.88;2.21
OXY;1;10;-1.30;-0.55
PBF;1;29;0.00;0
PLAY;1;7;-2.17;-0.89
PLAY;1;7;-0.35;-0.14
QCOM;1;1;0.01;0.01
QRTEA;1;20;-4.60;-1.90
REGN;1;1;-1.65;-0.31
ROKU;1;1;9.79;2.30
RRC;1;24;-3.12;-1.28
SAVE;1;9;-4.32;-1.80
SDGR;1;2;2.16;1.16
SEDG;1;1;-4.21;-1.40
SFIX;1;3;-3.81;-1.66
SFIX;1;3;8.28;3.56
SLB;1;9;-1.53;-0.66
SWBI;1;11;-0.22;-0.09
SWN;1;61;-1.83;-0.74
SWN;1;63;-2.52;-1.02
TAL;1;3;0.84;0.41
TDOC;1;1;-0.67;-0.29
TENB;1;4;-0.04;-0.02
TER;1;1;-1.54;-1.09
TOL;1;5;0.90;0.39
TRIP;1;7;-1.89;-0.81
TRMB;1;3;-0.15;-0.07
TSM;1;1;-1.17;-0.90
TSM;1;1;-0.75;-0.57
TTWO;1;1;0.08;0.04
TWOU;1;5;-4.95;-2.22
USFD;1;7;-3.29;-1.34
VIPS;1;8;11.92;5.12
VLO;1;4;1.20;0.50
W;1;1;-7.64;-2.48
WFC;1;7;-1.12;-0.49
YUMC;1;4;2.48;1.06
Z;1;1;-2.51;-1.76
Z;1;1;-0.59;-0.41
ZM;1;1;-3.02;-0.77
ZYNE;1;69;0.69;0.28
ZYXI;1;14;4.06;1.67
ZYXI;1;14;3.22;1.30
ZYXI;1;13;-0.26;-0.11
