AA;1;10;-0.20;-0.09
AAL;1;14;-3.50;-1.41
AIG;1;6;-1.44;-0.60
ALK;1;4;-2.28;-1.11
ANGI;1;21;-2.73;-1.09
APA;1;17;6.29;2.54
APA;1;16;2.24;0.93
APLE;1;19;-2.66;-1.08
ARWR;1;3;-3.27;-1.63
BA;1;1;-2.60;-1.08
BBBY;1;12;-3.00;-1.29
BEN;1;10;2.70;1.14
BIDU;1;1;-2.00;-1.36
BILI;1;3;3.54;1.60
BYND;1;1;2.01;1.46
CCL;1;10;2.40;1.03
CFG;1;7;-2.10;-0.84
CHGG;1;3;-3.60;-1.51
CLF;1;19;0.19;0.08
CNK;1;17;-2.89;-1.20
CNK;1;17;3.57;1.48
CNK;1;17;2.55;1.02
CNK;1;16;-2.88;-1.19
COP;1;5;-0.20;-0.09
CORT;1;10;-1.00;-0.41
CRWD;1;1;-0.20;-0.12
CRWD;1;1;0.30;0.17
CTXS;1;1;-0.37;-0.28
CVX;1;2;1.04;0.57
DAL;1;5;-0.35;-0.17
DBX;1;12;11.04;4.46
DD;1;3;-0.06;-0.03
DKNG;1;5;9.00;3.81
DKNG;1;5;-1.10;-0.44
DOCU;1;1;-2.39;-1.01
DOW;1;4;-0.20;-0.09
DT;1;6;2.10;0.87
DVN;1;15;1.20;0.50
DVN;1;15;-1.20;-0.49
EDIT;1;6;0.78;0.32
EDIT;1;5;-0.10;-0.05
EMR;1;3;2.91;1.22
ENPH;1;1;-1.59;-1.20
ET;1;37;3.33;1.35
ETRN;1;29;0.00;0
ETSY;1;1;2.66;1.65
ETSY;1;1;-0.89;-0.54
FANG;1;5;2.85;1.24
FATE;1;2;1.20;0.69
FATE;1;2;2.96;1.65
FCX;1;10;2.00;0.82
FDX;1;1;-0.81;-0.27
FSLR;1;2;-0.44;-0.25
FSLY;1;2;18.24;10.15
FTI;1;25;0.50;0.21
FTNT;1;1;0.37;0.29
GPS;1;11;2.75;1.18
GSKY;1;55;-2.20;-0.89
GT;1;23;2.30;0.92
HAL;1;13;0.39;0.16
HALO;1;5;1.15;0.55
HBAN;1;19;-1.52;-0.62
INTC;1;4;1.12;0.56
IRM;1;8;-1.52;-0.63
IVZ;1;13;-0.52;-0.22
JWN;1;8;5.76;2.32
KEY;1;15;0.00;0
KMI;1;16;-0.80;-0.34
LTHM;1;15;-0.45;-0.18
LTHM;1;14;-2.80;-1.20
LTHM;1;14;4.34;1.84
LVS;1;4;-2.96;-1.25
LYFT;1;5;3.65;1.57
M;1;21;2.94;1.20
MAC;1;21;-0.63;-0.26
MAC;1;20;-1.60;-0.67
MFGP;1;37;-3.33;-1.34
MOS;1;11;-0.99;-0.40
MPC;1;5;1.75;0.83
MRNA;1;1;-1.90;-1.13
MRO;1;37;8.14;3.29
MRO;1;35;1.40;0.57
MU;1;3;-1.50;-0.69
MUR;1;20;-1.60;-0.66
NET;1;2;-3.40;-2.03
NET;1;3;0.12;0.05
NOV;1;17;-1.53;-0.63
NOV;1;17;-2.72;-1.12
NTLA;1;5;-1.15;-0.47
NTNX;1;8;0.64;0.27
OIS;1;48;-0.48;-0.20
OIS;1;48;-2.40;-0.97
OKE;1;6;1.68;0.69
OXY;1;13;13.26;5.63
PBF;1;31;-1.55;-0.62
PEAK;1;8;-0.96;-0.39
PLAY;1;9;-3.42;-1.51
PTON;1;2;-0.24;-0.10
RCL;1;3;-0.33;-0.13
ROKU;1;1;-0.44;-0.14
RRC;1;35;-1.40;-0.57
SAVE;1;9;4.68;2.04
SEDG;1;1;-1.25;-0.44
SLB;1;10;-0.40;-0.17
SMAR;1;3;-1.05;-0.47
SNAP;1;5;-2.60;-1.04
SONO;1;11;-1.43;-0.59
SPCE;1;6;0.12;0.05
SPCE;1;6;-0.48;-0.22
SPCE;1;6;-3.90;-1.81
SPG;1;2;3.48;1.96
SPLK;1;1;-1.22;-0.76
SPR;1;6;4.62;1.97
STLD;1;6;-2.10;-0.90
SWN;1;86;-2.58;-1.03
SWN;1;84;-2.52;-1.02
TSLA;1;1;-3.85;-0.58
TTWO;1;1;-1.66;-0.89
TWLO;1;1;-1.64;-0.51
UAL;1;5;-2.50;-1.01
UBER;1;4;-1.92;-0.90
UNM;1;10;-0.40;-0.17
UPS;1;1;-1.72;-1.01
UPWK;1;7;2.59;1.05
VIAC;1;6;-0.66;-0.30
VIPS;1;9;-0.54;-0.23
VLO;1;4;0.68;0.29
W;1;1;0.18;0.07
W;1;1;-2.16;-0.88
WMB;1;11;3.85;1.60
XOM;1;6;7.80;3.17
Z;1;2;-0.72;-0.32
ZS;1;1;5.76;3.19
ZYNE;1;56;-1.12;-0.45
ZYNE;1;56;0.00;0
