AA;1;13;-3.25;-1.31
AA;1;12;0.00;0
AAPL;1;1;-1.45;-1.00
ABNB;1;1;-3.20;-1.72
ABNB;1;1;-1.15;-0.61
ABT;1;2;-0.76;-0.33
ANGI;1;19;3.23;1.32
ARCT;1;3;-4.20;-2.03
ARCT;1;3;-1.47;-0.71
ATRA;1;13;-0.65;-0.26
BBBY;1;7;1.54;0.69
BIDU;1;1;-3.50;-1.33
BILI;1;1;-1.71;-1.19
BLUE;1;5;1.90;0.80
BYND;1;1;8.44;5.88
BZUN;1;6;0.60;0.28
CHTR;1;1;-2.90;-0.44
CLF;1;14;-1.54;-0.64
CNK;1;12;18.96;7.85
COG;1;13;-0.26;-0.11
COTY;1;38;-1.52;-0.61
COTY;1;38;10.26;4.19
COTY;1;36;-2.52;-1.03
COTY;1;36;-3.24;-1.30
CPB;1;5;5.30;2.23
CPRI;1;5;-2.30;-1.05
CROX;1;3;-1.77;-0.79
CRWD;1;1;-3.44;-1.49
DD;1;3;-0.48;-0.20
DDOG;1;2;5.66;2.63
DDOG;1;2;-0.76;-0.35
DHI;1;3;2.31;0.97
DISCA;1;6;6.00;2.60
DISCA;1;6;-2.52;-1.05
DISCK;1;7;5.39;2.29
DISCK;1;7;-2.52;-1.03
DKS;1;3;-5.61;-2.65
ENPH;1;1;-1.99;-0.91
EOG;1;4;-1.84;-0.84
EQT;1;14;-0.56;-0.24
ETRN;1;35;-0.35;-0.14
ETSY;1;1;-0.29;-0.13
EXAS;1;1;-0.11;-0.07
EXAS;1;1;-1.55;-0.98
EXEL;1;10;-2.80;-1.22
EXPE;1;1;4.19;3.14
FANG;1;3;1.23;0.65
FATE;1;2;-0.10;-0.05
FL;1;5;-2.75;-1.12
FOX;1;8;3.84;1.61
FOXA;1;8;6.00;2.44
FSLR;1;2;-0.90;-0.41
FSLR;1;2;1.54;0.70
FSLY;1;2;5.94;2.83
GPS;1;10;-3.20;-1.40
GSKY;1;52;0.00;0
HBI;1;15;-1.20;-0.50
HFC;1;8;3.28;1.41
HRTX;1;13;0.00;0
HRTX;1;13;-0.52;-0.22
HTHT;1;5;-2.00;-0.82
INCY;1;2;1.24;0.62
IP;1;4;-2.20;-1.05
IRM;1;8;32.96;13.47
JD;1;2;0.40;0.20
JD;1;2;-0.60;-0.30
JWN;1;6;17.16;7.44
KIM;1;14;-0.14;-0.06
KR;1;7;5.60;2.26
LEN;1;2;-2.12;-1.21
LPSN;1;3;1.65;0.82
LTHM;1;11;0.00;0
M;1;18;-2.88;-1.21
M;1;19;41.99;17.00
MAC;1;16;55.52;23.40
MOMO;1;15;0.00;0
MOMO;1;15;5.40;2.21
MRNA;1;1;9.51;7.10
MTCH;1;1;0.28;0.20
NAVI;1;22;3.52;1.43
NET;1;2;-1.78;-1.04
NKTR;1;14;0.28;0.12
NOK;1;57;0.00;0
NOK;1;55;-1.65;-0.67
NOK;1;54;6.48;2.64
NTES;1;1;0.18;0.14
OLLI;1;2;17.42;8.95
OSUR;1;17;-1.70;-0.70
OXY;1;11;-0.22;-0.09
PBCT;1;17;1.19;0.49
PBF;1;30;-3.30;-1.34
PBF;1;29;3.77;1.56
PBI;1;34;-0.34;-0.14
PLAY;1;7;6.65;2.74
PLNT;1;3;-4.11;-1.74
PPL;1;8;2.56;1.14
PTON;1;1;2.46;1.51
QDEL;1;1;-4.34;-1.78
QDEL;1;1;3.51;1.43
QRTEA;1;20;-3.80;-1.57
RDFN;1;3;0.27;0.12
RRC;1;28;-1.68;-0.68
SAVE;1;8;-4.72;-2.12
SDGR;1;2;2.06;1.06
SEDG;1;1;-2.69;-0.82
SFIX;1;2;6.10;3.07
SFM;1;11;7.59;3.15
SNAP;1;4;-1.52;-0.70
SONO;1;8;-3.12;-1.36
SPCE;1;7;3.99;1.66
SPCE;1;7;6.23;2.49
SPG;1;2;5.58;2.90
SWBI;1;13;3.90;1.65
SWKS;1;1;-1.40;-0.82
SWN;1;71;0.71;0.29
TAL;1;3;6.69;2.87
TAP;1;4;1.24;0.60
TDOC;1;1;15.90;5.95
TOL;1;4;-0.12;-0.06
TSLA;1;1;7.90;0.91
TSLA;1;1;-2.55;-0.29
TTD;1;1;-5.49;-0.67
TWLO;1;1;-4.97;-1.23
UDR;1;6;-0.42;-0.18
UPWK;1;5;8.55;4.02
URBN;1;9;15.30;6.27
VIAC;1;5;21.20;9.24
VNO;1;6;-2.04;-0.87
W;1;1;0.40;0.13
W;1;1;-3.86;-1.23
WB;1;5;0.25;0.12
WDAY;1;1;-2.50;-1.04
WYNN;1;2;-2.36;-1.10
XLNX;1;1;-0.34;-0.23
YY;1;2;5.00;2.70
Z;1;1;-1.70;-1.13
ZGNX;1;12;-1.32;-0.56
ZGNX;1;12;-0.36;-0.15
ZM;1;1;0.59;0.15
ZS;1;1;-2.47;-1.10
ZYXI;1;14;-3.36;-1.35
ZYXI;1;13;-3.64;-1.56
ZYXI;1;14;-0.42;-0.17
ZYXI;1;13;0.52;0.22
