AMD;1;1;1.76;1.82
ANGI;1;1;0.01;0.08
APA;1;1;-0.06;-0.36
ARCT;1;1;-0.17;-0.24
BBBY;1;1;0.99;5.12
BBY;1;1;-0.13;-0.12
BIDU;1;1;-0.87;-0.35
BIIB;1;1;0.62;0.24
BIIB;1;1;-3.07;-1.17
BMRN;1;1;-0.12;-0.13
CARG;1;1;-0.07;-0.21
CCL;1;1;0.06;0.30
CHEF;1;1;-0.27;-1.05
CHGG;1;1;0.11;0.11
CLF;1;1;0.33;1.84
CREE;1;1;4.24;3.70
DBX;1;1;0.82;3.59
DD;1;1;0.72;0.87
DKNG;1;1;-0.19;-0.37
ENDP;1;1;0.02;0.28
ET;1;1;-0.06;-0.88
ETSY;1;1;1.36;0.76
F;1;1;-0.03;-0.33
FLR;1;1;-0.16;-0.88
FSLR;1;1;-0.40;-0.38
FTNT;1;1;0.06;0.04
GPS;1;1;0.28;1.30
GSKY;1;1;-0.10;-1.86
GSKY;1;1;-0.01;-0.19
HFC;1;1;-0.15;-0.59
HOG;1;1;0.13;0.34
IOVA;1;1;-1.05;-2.00
JWN;1;1;0.76;2.20
LITE;1;1;-0.52;-0.48
LULU;1;1;6.30;1.73
M;1;1;0.06;0.48
MRNA;1;1;1.78;1.55
MYGN;1;1;-0.43;-1.68
NAVI;1;1;-0.05;-0.45
OIS;1;1;-0.25;-4.00
OVV;1;1;0.03;0.18
PBF;1;1;-0.07;-1.06
PBF;1;1;-0.08;-1.22
PCG;1;1;-0.31;-2.48
PLNT;1;1;-0.29;-0.35
QDEL;1;1;-1.21;-0.60
ROKU;1;1;4.58;1.13
SDGR;1;1;-0.50;-0.56
SFIX;1;1;0.34;0.60
SIG;1;1;0.56;1.50
SNAP;1;1;1.97;3.72
SWBI;1;1;0.05;0.24
SWBI;1;1;-0.30;-1.46
SWN;1;1;-0.03;-0.94
SWN;1;1;0.00;0
TENB;1;1;0.39;0.72
TRIP;1;1;-0.08;-0.22
TTM;1;1;0.51;3.54
TTM;1;1;-0.01;-0.06
UBER;1;1;0.26;0.48
UPWK;1;1;-0.46;-1.20
USFD;1;1;1.01;2.95
VIAC;1;1;0.12;0.30
W;1;1;0.88;0.34
WBA;1;1;0.06;0.13
WDC;1;1;-0.33;-0.63
WMT;1;1;-1.43;-0.95
XLNX;1;1;1.88;1.25
YUMC;1;1;-1.28;-2.10
ZGNX;1;1;0.30;1.33
ZS;1;1;1.00;0.49
