ABNB;1;1;-5.43;-2.95
ABNB;1;1;0.19;0.10
ABNB;1;1;-2.30;-1.21
ADP;1;1;-0.57;-0.34
AKAM;1;1;0.26;0.23
AMCX;1;1;-0.20;-0.35
AMCX;1;1;-0.69;-1.23
AMCX;1;1;2.14;3.74
AMD;1;1;-1.93;-1.98
ANGI;1;1;0.01;0.08
APA;1;1;-0.21;-1.29
APA;1;1;-1.05;-6.35
ARWR;1;1;-0.35;-0.41
ATRA;1;1;-0.56;-2.78
BKR;1;1;-0.27;-1.26
BYND;1;1;50.06;30.52
BZUN;1;1;3.30;8.81
CHEF;1;1;0.01;0.03
CHGG;1;1;1.42;1.42
CHRW;1;1;-4.65;-4.65
CHX;1;1;-0.38;-2.28
CLR;1;1;-0.09;-0.46
CNK;1;1;0.07;0.34
COF;1;1;1.09;1.05
DHI;1;1;-2.78;-3.37
DISCA;1;1;-0.05;-0.13
DKNG;1;1;-0.18;-0.34
DKNG;1;1;-1.07;-1.95
DKNG;1;1;-0.56;-1.00
ELAN;1;1;-0.02;-0.06
ENDP;1;1;-0.04;-0.55
EOG;1;1;-3.25;-5.74
EQT;1;1;-0.17;-1.01
ET;1;1;-0.01;-0.15
ET;1;1;0.01;0.14
EW;1;1;-0.01;-0.01
F;1;1;-0.25;-2.17
FANG;1;1;-1.65;-2.58
FOXA;1;1;1.05;3.22
FOXA;1;1;-0.12;-0.34
FSLY;1;1;0.35;0.33
GE;1;1;0.09;0.79
GSKY;1;1;-0.03;-0.63
HES;1;1;-0.10;-0.17
HFC;1;1;-0.65;-2.10
HOG;1;1;-0.41;-1.00
HP;1;1;-0.72;-2.75
HRB;1;1;0.20;1.10
HST;1;1;-0.11;-0.79
IAC;1;1;-1.57;-0.74
IRM;1;1;0.21;0.63
IVZ;1;1;-0.44;-2.02
JNJ;1;1;-1.24;-0.72
KR;1;1;-0.18;-0.51
LYFT;1;1;0.06;0.12
M;1;1;-0.26;-1.77
M;1;1;0.30;2.01
MAC;1;1;-0.29;-1.59
MAC;1;1;-0.01;-0.06
MAC;1;1;1.17;6.43
MOMO;1;1;-0.10;-0.59
MPC;1;1;-0.63;-1.34
MRNA;1;1;3.96;2.66
MSFT;1;1;-0.54;-0.22
MU;1;1;-1.31;-1.58
MUR;1;1;-0.12;-0.92
NAVI;1;1;-0.13;-1.11
NKTR;1;1;0.21;1.15
NLSN;1;1;0.17;0.74
NOK;1;1;0.03;0.60
NOK;1;1;-0.03;-0.58
NOK;1;1;-0.08;-1.63
NTLA;1;1;-0.73;-1.00
OIS;1;1;-0.08;-1.29
OKE;1;1;-0.85;-1.93
OSUR;1;1;0.01;0.07
OXY;1;1;-0.42;-1.88
PBF;1;1;-0.22;-2.52
PBI;1;1;-0.03;-0.39
PBI;1;1;3.51;46.49
PLD;1;1;0.08;0.08
QRTEA;1;1;-0.05;-0.39
RDFN;1;1;2.91;3.60
RRC;1;1;-0.12;-1.29
RRGB;1;1;-0.66;-2.80
RTX;1;1;0.34;0.49
SFIX;1;1;-1.48;-1.53
SFIX;1;1;2.02;2.05
SIG;1;1;-0.36;-0.93
SIG;1;1;0.11;0.28
SNAP;1;1;-0.71;-1.30
SPCE;1;1;-1.22;-3.25
STX;1;1;-0.15;-0.24
SWN;1;1;-0.09;-2.55
TDOC;1;1;1.62;0.56
TOL;1;1;-1.10;-2.06
TWOU;1;1;-0.47;-1.06
TWTR;1;1;1.52;3.08
VIAC;1;1;1.41;2.90
VIAC;1;1;0.97;1.92
WBA;1;1;-0.50;-1.00
XLNX;1;1;-1.27;-0.87
XLNX;1;1;-4.80;-3.22
ZGNX;1;1;-0.16;-0.79
ZYXI;1;1;-0.08;-0.42
