AMCX;1;1;0.20;0.41
ANGI;1;1;-0.14;-0.87
APA;1;1;-0.08;-0.47
BBBY;1;1;-0.15;-0.53
BHF;1;1;-0.19;-0.46
BIDU;1;1;-1.72;-0.54
BLDR;1;1;-0.26;-0.59
BYND;1;1;0.73;0.41
CARG;1;1;-0.81;-2.49
CGNX;1;1;-0.51;-0.51
CLR;1;1;-0.06;-0.27
CLR;1;1;0.01;0.04
CREE;1;1;-0.42;-0.33
CRWD;1;1;2.12;0.88
DOCU;1;1;-0.79;-0.30
DXC;1;1;-0.57;-2.17
DXCM;1;1;3.42;0.86
EDIT;1;1;-0.97;-1.65
ENPH;1;1;-1.60;-0.79
EOG;1;1;-0.23;-0.38
EQT;1;1;-0.31;-1.80
ETRN;1;1;0.00;0
FOXA;1;1;0.26;0.80
HAL;1;1;0.02;0.10
IIVI;1;1;1.25;1.32
ILMN;1;1;31.08;6.78
INTC;1;1;-0.02;-0.03
KHC;1;1;-0.09;-0.25
LTHM;1;1;0.28;1.26
LUMN;1;1;-0.15;-1.27
LYV;1;1;-0.30;-0.36
MET;1;1;-0.07;-0.12
MOMO;1;1;0.43;2.26
MOS;1;1;0.30;1.05
NET;1;1;-0.58;-0.66
OXY;1;1;-0.20;-0.79
PBF;1;1;0.21;2.10
PBI;1;1;0.00;0
PTON;1;1;-0.54;-0.36
PTON;1;1;-0.15;-0.10
RDFN;1;1;0.13;0.14
RRC;1;1;-0.05;-0.51
RRC;1;1;-0.05;-0.50
SCHW;1;1;0.05;0.09
SGEN;1;1;-0.93;-0.55
SWN;1;1;-0.05;-1.17
TWOU;1;1;-1.77;-3.25
TWOU;1;1;-0.27;-0.50
TWTR;1;1;2.11;3.04
UNM;1;1;0.28;1.13
VIAC;1;1;-0.14;-0.24
W;1;1;1.65;0.56
WB;1;1;0.65;1.07
WDC;1;1;-0.38;-0.58
YY;1;1;-2.00;-1.45
Z;1;1;2.26;1.15
