ARCT;1;1;0.50;0.78
BBBY;1;1;-0.19;-0.66
BLDR;1;1;0.13;0.32
BLUE;1;1;-0.79;-1.50
CCL;1;1;-0.13;-0.62
CHGG;1;1;0.45;0.43
CNK;1;1;-0.17;-0.85
CORT;1;1;-0.45;-1.60
CRUS;1;1;0.15;0.15
DDOG;1;1;-1.35;-1.29
DXC;1;1;-0.05;-0.17
EDIT;1;1;4.44;5.66
EQT;1;1;0.02;0.11
ETRN;1;1;-0.08;-0.92
FRHC;1;1;-0.46;-0.84
FSLY;1;1;-1.77;-1.90
GSKY;1;1;0.05;0.97
ILMN;1;1;8.36;2.20
IOVA;1;1;-0.64;-1.19
LB;1;1;-0.88;-1.93
LTHM;1;1;-0.19;-0.84
MAC;1;1;-0.14;-0.94
MRNA;1;1;-1.67;-1.26
NET;1;1;-1.49;-1.81
NTLA;1;1;4.56;5.24
NVTA;1;1;-0.08;-0.15
OIS;1;1;-0.07;-1.01
OLLI;1;1;-1.22;-1.23
OSUR;1;1;-0.05;-0.38
PBF;1;1;-0.02;-0.24
PBF;1;1;-0.03;-0.36
PBI;1;1;-0.18;-2.39
PCG;1;1;-0.29;-2.38
RDFN;1;1;-1.41;-1.81
RRC;1;1;0.08;0.79
SLB;1;1;-0.62;-2.33
SMAR;1;1;-1.05;-1.45
SPCE;1;1;-0.49;-1.51
SWN;1;1;-0.02;-0.51
TRMB;1;1;-1.95;-2.71
TSCO;1;1;-1.63;-1.01
TTM;1;1;-0.05;-0.29
TWOU;1;1;-0.57;-1.26
USFD;1;1;-0.59;-1.62
ZYXI;1;1;-0.30;-1.79
ZYXI;1;1;-0.20;-1.18
ZYXI;1;1;-0.22;-1.29
