BIDU;1;1;1.34;0.83
BILI;1;1;3.54;4.60
CARG;1;1;0.59;2.15
CIEN;1;1;0.12;0.26
CNK;1;1;0.61;3.96
COG;1;1;-0.08;-0.48
DIS;1;1;6.93;4.08
ENDP;1;1;-0.01;-0.19
ENPH;1;1;9.24;6.92
ET;1;1;-0.02;-0.28
ETSY;1;1;1.41;0.84
FSLY;1;1;1.49;1.52
HOLX;1;1;-0.53;-0.70
JD;1;1;-0.86;-1.02
LTHM;1;1;-0.34;-1.95
LYFT;1;1;-0.50;-1.02
MDRX;1;1;-0.02;-0.14
MFGP;1;1;-0.03;-0.49
MRNA;1;1;0.16;0.10
MRNA;1;1;-0.45;-0.28
NTNX;1;1;0.46;1.47
NVTA;1;1;0.01;0.02
OXY;1;1;-0.41;-1.91
PBF;1;1;-0.18;-1.95
PINS;1;1;-0.88;-1.21
PSTG;1;1;-0.16;-0.73
QDEL;1;1;1.35;0.67
ROKU;1;1;-5.46;-1.67
SDGR;1;1;5.23;7.64
SEDG;1;1;21.73;7.80
SFIX;1;1;-1.32;-2.21
SFIX;1;1;-0.05;-0.08
SLB;1;1;-0.40;-1.70
SMAR;1;1;0.72;1.01
SPCE;1;1;0.16;0.49
SQ;1;1;-2.68;-1.22
TWLO;1;1;-0.14;-0.04
TWTR;1;1;-0.08;-0.15
UPWK;1;1;0.89;2.53
Z;1;1;0.35;0.28
ZYNE;1;1;-0.04;-0.96
