FCX;1;1;0.19;0.70
FLR;1;1;0.04;0.22
FRHC;1;1;0.01;0.02
FSLR;1;1;0.92;0.89
FTI;1;1;-0.07;-0.61
GE;1;1;0.03;0.26
GH;1;1;-0.55;-0.36
GM;1;1;-0.54;-1.05
GPS;1;1;-0.27;-1.32
GSKY;1;1;-0.02;-0.41
HAL;1;1;0.11;0.61
HBI;1;1;0.02;0.12
HLT;1;1;-0.37;-0.36
HOG;1;1;0.10;0.23
HOLX;1;1;-1.14;-1.48
HRTX;1;1;0.13;0.71
HST;1;1;0.21;1.48
HTHT;1;1;-0.95;-1.96
IAC;1;1;-1.33;-0.62
ICE;1;1;-0.01;-0.01
ILMN;1;1;-11.75;-2.61
IOVA;1;1;-0.67;-1.55
IVZ;1;1;-0.01;-0.05
KIM;1;1;0.29;1.65
KR;1;1;-0.35;-0.90
LB;1;1;0.39;0.99
LITE;1;1;-0.45;-0.45
LKQ;1;1;-0.02;-0.05
LUMN;1;1;-0.10;-0.82
LYFT;1;1;-0.09;-0.20
M;1;1;-0.05;-0.29
MA;1;1;1.06;0.33
MAC;1;1;-0.45;-2.09
MAC;1;1;-0.41;-2.12
MAR;1;1;-0.71;-0.58
MFGP;1;1;-0.01;-0.17
MRO;1;1;-0.19;-2.42
MTCH;1;1;0.40;0.29
MTG;1;1;-0.04;-0.33
NAVI;1;1;0.06;0.52
NET;1;1;-0.20;-0.26
NET;1;1;-0.12;-0.16
NOV;1;1;-0.16;-1.26
NRG;1;1;-0.01;-0.02
NTLA;1;1;-0.61;-0.99
NTNX;1;1;-0.09;-0.29
NVTA;1;1;-0.56;-1.10
NVTA;1;1;-0.35;-0.68
OIS;1;1;0.00;0
OSUR;1;1;0.15;1.04
PBF;1;1;-0.11;-0.98
PBI;1;1;-0.14;-1.46
PCG;1;1;0.26;2.36
PINS;1;1;-0.44;-0.66
PLAN;1;1;0.83;1.27
PLAY;1;1;-0.29;-0.84
PLCE;1;1;-1.01;-1.36
PPL;1;1;0.35;1.24
PTON;1;1;-3.00;-2.03
QRVO;1;1;1.93;1.09
RCL;1;1;2.74;4.01
REG;1;1;-0.35;-0.72
ROST;1;1;1.25;1.12
RRC;1;1;-0.27;-2.76
RRGB;1;1;1.77;7.22
RRGB;1;1;0.54;2.02
SAVE;1;1;1.44;5.53
SEDG;1;1;-0.29;-0.10
SFIX;1;1;-0.26;-0.24
SLB;1;1;-0.24;-1.06
SLG;1;1;3.20;4.74
SNAP;1;1;-0.74;-1.49
SNAP;1;1;2.53;4.99
SNPS;1;1;-1.14;-0.44
SPG;1;1;-0.64;-0.66
SPR;1;1;-0.34;-0.99
SQ;1;1;-2.95;-1.41
SSNC;1;1;0.14;0.22
STT;1;1;-0.13;-0.18
SWBI;1;1;0.03;0.18
SWKS;1;1;10.50;6.33
SWN;1;1;-0.04;-1.06
SWN;1;1;-0.01;-0.27
TENB;1;1;0.14;0.28
TPR;1;1;-0.14;-0.44
TRIP;1;1;-1.34;-3.87
TROW;1;1;-0.82;-0.50
TTM;1;1;-0.24;-1.30
TTWO;1;1;2.90;1.47
TWTR;1;1;0.26;0.52
TXRH;1;1;-0.23;-0.30
UA;1;1;-0.24;-1.56
UAA;1;1;-0.23;-1.27
UBER;1;1;0.01;0.02
UPWK;1;1;0.23;0.54
URBN;1;1;-0.33;-1.11
URBN;1;1;0.06;0.21
VNO;1;1;-0.08;-0.20
W;1;1;0.13;0.05
WDC;1;1;-0.38;-0.71
WDC;1;1;0.31;0.56
WELL;1;1;-0.28;-0.46
WYNN;1;1;-2.27;-2.18
XEL;1;1;-0.72;-1.10
XLNX;1;1;-0.29;-0.21
XRX;1;1;-0.21;-0.99
Z;1;1;-1.90;-1.41
ZYXI;1;1;0.40;1.92
ZYXI;1;1;-0.50;-2.39
ZYXI;1;1;0.09;0.43
